,ncessch,bias_own_ses_hs,med_family_income,rent_pctage_household_income,num_white,num_black,num_native,num_asian,num_hispanic,num_ell,commute_total,commute_less_than_10_min,commute_10to14min,commute_15to19min,commute_20to24min,commute_25to29min,commute_30to34min,commute_35to44min,commute_45to59min,commute_60_more_min,poverty_status_total,poverty_status_income_below_poverty_lvl,poverty_status_fam_households,poverty_status_married_fam,poverty_status_other_fam,snap_total,snap_with_cash_public_assist,snap_no_cash_public_assist,poverty_inc_ratio_total,poverty_inc_ratio_under.5,poverty_inc_ratio_.50to.99,poverty_inc_ratio_1.00to1.24,poverty_inc_ratio_1.25to1.49,poverty_inc_ratio_1.50to1.84,poverty_inc_ratio_1.85to1.99,poverty_inc_ratio_2.00over,pct_commute_less_than_29,pct_commute_greater_than_30,pct_snap_no_cash_public_assist,pct_snap_with_cash_public_assist,pct_poverty_inc_ratio_185_under,nces_id,ap_courses,honors_classes,gs_equity_rating,gs_overall_rating,gs_test_rating,gs_progress_rating,high_school,clustering_hs,volunteering_rate_hs,pct_married_couple_families,pct_single_parent_families,pct_english_lang,pct_non_english_lang,pct_homeowners,pct_non_homeowners,pct_less_than_hs_edu,pct_hs_degree,pct_associates_degree,pct_bachelors_degree,pct_post_grad_higher_degree
1608,510081001482,0.04524,135925.85185185185,27.336111111111112,17.03030303030303,1.1151515151515152,0.03939393939393939,0.5878787878787879,1.784848484848485,1.084848484848485,206275.0,16303.0,17302.0,27457.0,19300.0,12089.0,37306.0,20914.0,42340.0,13264.0,135599.0,1135.0,670.0,168.0,502.0,135599.0,3314.0,132285.0,416584.0,4699.0,359.0,1356.0,63.0,18743.0,1020.0,390344.0,0.44819294630953826,0.5518070536904618,0.9755602917425644,0.024439708257435525,0.06054001113820982,510081001482,24.0,0.0,7.0,8.0,9.0,,510081001482,0.39627001,0.056170002,0.7925313482852866,0.09325056195721343,0.8888446342814501,0.2223107314370997,0.8990949169768304,0.10090508302316957,0.01997912594987072,0.15619470123733975,0.12477767784082072,0.33661772761393377,0.17597094765031682
1609,510081001832,0.01671,77298.91847826086,31.374456521739134,9.15576323987539,7.5607476635514015,0.11838006230529595,0.3582554517133956,3.1246105919003115,1.8598130841121496,218668.0,10592.0,15435.0,29036.0,47502.0,17778.0,40797.0,17960.0,23624.0,15944.0,155434.0,11900.0,7621.0,2820.0,4801.0,155434.0,9959.0,145475.0,457106.0,15559.0,19653.0,14344.0,9994.0,19978.0,21453.0,356125.0,0.5503457295992098,0.44965427040079026,0.9359277892867712,0.06407221071322877,0.1739815272606354,510081001832,18.0,0.0,4.0,4.0,6.0,,510081001832,0.41850999,0.02949,0.5853066765514353,0.17918229214305315,0.8510448810217256,0.29791023795654875,0.7915100107352439,0.20848998926475615,0.06918154526781482,0.24116237425606996,0.10288355190393426,0.22056933691473113,0.11588191920787907
1610,510081002031,0.072290003,108940.91411042945,34.26503067484663,15.23913043478261,4.590579710144928,0.05434782608695652,0.6811594202898551,2.1920289855072466,1.8333333333333333,163795.0,12670.0,19448.0,21960.0,24489.0,13540.0,27632.0,15454.0,21968.0,6634.0,123906.0,3885.0,2247.0,572.0,1675.0,123906.0,5759.0,118147.0,336304.0,10888.0,4850.0,14293.0,1505.0,13395.0,1043.0,290330.0,0.5623309624835923,0.4376690375164077,0.9535212176972867,0.04647878230271335,0.13360233598173082,510081002031,27.0,0.0,5.0,7.0,8.0,,510081002031,0.40037,0.049860001,0.6285837352424833,0.12766026875159078,0.9022104459396842,0.19557910812063148,0.8571204813773029,0.14287951862269704,0.03730237911202972,0.18897715548503308,0.10379970103615828,0.2652503907300779,0.16764448500243462
1611,510081002765,-0.022530001,104897.77368421052,26.489473684210527,14.991803278688524,3.2950819672131146,0.12295081967213115,0.8087431693989071,2.5355191256830603,1.092896174863388,241584.0,27507.0,18295.0,28151.0,16807.0,26013.0,42485.0,24515.0,40463.0,17348.0,163168.0,2475.0,1792.0,30.0,1762.0,163168.0,3757.0,159411.0,461899.0,7004.0,3028.0,5585.0,540.0,19500.0,7853.0,418389.0,0.4833639645009603,0.5166360354990397,0.976974651892528,0.023025348107472053,0.0771965299773327,510081002765,29.0,0.0,9.0,9.0,9.0,,510081002765,0.37450999,0.044470001,0.7241265675295557,0.10997863863993457,0.880399922322327,0.23920015535534592,0.822100474893046,0.17789952510695392,0.045499662193158784,0.18488460351485933,0.12945647852354777,0.2846446633469846,0.1389484337161811
1612,510084000056,0.032710001,80103.97777777778,23.71,17.375838926174495,6.87248322147651,0.11409395973154363,0.7315436241610739,4.926174496644295,3.6577181208053693,67857.0,3287.0,5236.0,11840.0,8189.0,4882.0,17457.0,9490.0,5022.0,2454.0,48780.0,2826.0,1183.0,11.0,1172.0,48780.0,3074.0,45706.0,125111.0,1594.0,5482.0,5310.0,2189.0,10475.0,675.0,99386.0,0.49271261623708684,0.5072873837629132,0.9369823698236982,0.06301763017630177,0.20022220268401658,510084000056,19.0,0.0,3.0,4.0,4.0,,510084000056,0.37968999,0.053089999,0.5416383889386577,0.18464225280741284,0.9145605414845581,0.17087891703088381,0.7448217824469963,0.2551782175530038,0.0518224499770435,0.2620941265915273,0.10499266873028333,0.2554392097039352,0.10971726476991661
1613,510084000324,0.050209999,81526.91724137931,31.35034482758621,13.831501831501832,5.377289377289378,0.11721611721611722,0.7362637362637363,2.6336996336996337,1.7655677655677655,143342.0,9643.0,15909.0,16945.0,27039.0,16514.0,18066.0,25215.0,8376.0,5635.0,108733.0,7440.0,4781.0,149.0,4632.0,108733.0,6811.0,101922.0,307853.0,11930.0,13746.0,10608.0,6929.0,32439.0,2484.0,229717.0,0.6003125392418133,0.39968746075818673,0.9373603229930196,0.06263967700698041,0.2457406619393022,510084000324,30.0,0.0,2.0,5.0,5.0,,510084000324,0.39594999,0.061190002,0.5515615888914926,0.180360655916381,0.8888059335473217,0.22238813290535644,0.8115248584460951,0.18847514155390493,0.049390012968680064,0.241504366887402,0.10344530774792558,0.24330047169269967,0.12397426922061676
1614,510084000337,0.033489998,71712.53821656051,30.287579617834393,7.3842239185750635,7.480916030534351,0.17302798982188294,0.4631043256997455,4.758269720101781,3.0203562340966923,273888.0,18058.0,22618.0,40558.0,56081.0,31463.0,65233.0,14088.0,11345.0,14444.0,197878.0,18758.0,8751.0,2790.0,5961.0,197878.0,15900.0,181978.0,541203.0,24095.0,27166.0,15939.0,29859.0,56941.0,11450.0,375753.0,0.6162299918214744,0.3837700081785255,0.9196474595457808,0.08035254045421926,0.28455126819326576,510084000337,17.0,0.0,3.0,3.0,3.0,,510084000337,0.38040999,0.057769999,0.45834348209757986,0.2033333200234786,0.8609173418090489,0.27816531638190234,0.6297211718528516,0.3702788281471484,0.12751379840704283,0.3055856466535243,0.09910184329128206,0.16923829360950884,0.09823521966978208
1615,510084000340,-0.0040199999,85067.62068965517,29.502068965517243,9.450819672131148,5.748633879781421,0.07377049180327869,0.20765027322404372,1.6584699453551912,1.669398907103825,112458.0,7865.0,16503.0,10303.0,19372.0,10852.0,17405.0,9497.0,14986.0,5675.0,91412.0,6821.0,2123.0,175.0,1948.0,91412.0,14102.0,77310.0,221909.0,12101.0,6604.0,10406.0,7049.0,16808.0,8284.0,160657.0,0.5770598801330274,0.42294011986697255,0.8457314138187546,0.15426858618124534,0.2386924369899373,510084000340,19.0,0.0,2.0,4.0,3.0,,510084000340,0.40467,0.05257,0.5060918229351681,0.20609992459226853,0.902262855148603,0.19547428970279382,0.8213709250222796,0.17862907497772043,0.07253377974411096,0.26598452366717346,0.08302215541244598,0.20171845373328096,0.1430040484446798
1616,510084000342,0.00716,55148.3095890411,31.607123287671232,3.618181818181818,9.563636363636364,0.16590909090909092,0.425,9.35,7.302272727272728,256513.0,19179.0,21523.0,48058.0,63168.0,22842.0,49457.0,10422.0,7982.0,13882.0,209921.0,31143.0,17691.0,5351.0,12340.0,209921.0,34936.0,174985.0,571632.0,47106.0,59392.0,33962.0,23672.0,57473.0,26774.0,323253.0,0.6813299910725772,0.31867000892742275,0.8335754879216467,0.1664245120783533,0.3876707392168388,510084000342,9.0,0.0,2.0,1.0,1.0,,510084000342,0.37784001,0.03184,0.3772377775754616,0.2730274864884997,0.7398301647865059,0.5203396704269883,0.526820224626106,0.47317977537389405,0.18613483776398415,0.3355675093649903,0.10673600680432146,0.12161367379069472,0.05032664362366311
1617,510084000350,0.024490001,79689.04040404041,27.65555555555556,9.363457760314342,6.12770137524558,0.1100196463654224,0.630648330058939,3.7288801571709236,1.581532416502947,265175.0,19747.0,32957.0,37327.0,54500.0,25058.0,45423.0,23424.0,18481.0,8258.0,201355.0,8532.0,3920.0,1394.0,2526.0,201355.0,22763.0,178592.0,549884.0,19803.0,11483.0,10439.0,32313.0,33420.0,10952.0,431474.0,0.6395361553690959,0.36046384463090414,0.8869509076010033,0.1130490923989968,0.19541939754566418,510084000350,24.0,0.0,3.0,4.0,3.0,,510084000350,0.35964999,0.051770002,0.5386739052808379,0.17951278219353814,0.8626823429833494,0.27463531403330116,0.7376178699429993,0.2623821300570008,0.08887113241887513,0.29234074665956405,0.10861810272117903,0.18976872197807076,0.1078616770985928
1618,510084000766,0.063519999,92475.4865771812,30.840939597315437,11.732142857142858,2.609126984126984,0.07936507936507936,0.6408730158730159,2.9305555555555554,2.494047619047619,256019.0,21073.0,29642.0,35784.0,57282.0,28259.0,43542.0,21579.0,11107.0,7751.0,212736.0,12028.0,4018.0,2447.0,1571.0,212736.0,9940.0,202796.0,505271.0,10997.0,14155.0,13515.0,6790.0,28436.0,15266.0,416112.0,0.6719813763822217,0.3280186236177784,0.9532754211793021,0.04672457882069796,0.14624429266670758,510084000766,26.0,0.0,1.0,4.0,4.0,,510084000766,0.40211001,0.069349997,0.5420775213919753,0.11999858419191278,0.8705980904288424,0.25880381914231526,0.7036802161467013,0.2963197838532987,0.04099408085302884,0.14959237647453927,0.06999202384450695,0.30353385668107974,0.23957516477058058
1619,510084001833,0.06205,89270.9604519774,32.48531073446328,12.9198606271777,4.327526132404182,0.059233449477351915,0.7421602787456446,3.6236933797909407,3.167247386759582,156579.0,10789.0,16179.0,19497.0,29456.0,18013.0,34979.0,11665.0,9673.0,6328.0,126216.0,5935.0,2816.0,715.0,2101.0,126216.0,4072.0,122144.0,321163.0,8403.0,3631.0,9170.0,8483.0,10114.0,8515.0,272847.0,0.5999144201968335,0.40008557980316645,0.9677378462318565,0.0322621537681435,0.12392772517382139,510084001833,20.0,0.0,2.0,5.0,5.0,,510084001833,0.43281001,0.06036,0.5851977047041236,0.12236269579110136,0.9076436229509038,0.1847127540981922,0.8696078783924709,0.13039212160752905,0.05814441346123658,0.20325999160884667,0.07698169644003892,0.3038453744480819,0.17150489912064137
1620,510084002006,0.01324,115272.83529411764,30.194117647058825,22.53074433656958,2.323624595469256,0.02912621359223301,1.9514563106796117,1.8187702265372168,2.576051779935275,172719.0,14570.0,19592.0,30373.0,21217.0,25168.0,28599.0,17849.0,7465.0,7886.0,148335.0,9623.0,2410.0,1382.0,1028.0,148335.0,10399.0,137936.0,367887.0,5103.0,12287.0,7022.0,8120.0,13138.0,5774.0,316443.0,0.6421991790133106,0.35780082098668936,0.9298951697171942,0.07010483028280581,0.12414138036951564,510084002006,21.0,0.0,5.0,8.0,8.0,,510084002006,0.45357999,0.056899998,0.5641019859665578,0.12917350601562078,0.8605629610923718,0.2788740778152564,0.643563195584336,0.35643680441566405,0.054996708159171986,0.15191207467630233,0.0776364072491949,0.31629741909471826,0.23562180066245106
1621,510084002661,-0.02558,102195.7,24.331999999999997,26.639705882352942,3.375,0.09191176470588236,1.536764705882353,2.4779411764705883,2.514705882352941,105342.0,7485.0,8093.0,8691.0,16704.0,8922.0,25593.0,13281.0,13122.0,3451.0,70511.0,1256.0,303.0,0.0,303.0,70511.0,2163.0,68348.0,196729.0,4116.0,1146.0,4978.0,2578.0,3381.0,1707.0,178823.0,0.4736477378443546,0.5263522621556455,0.9693239352725107,0.03067606472748933,0.08234169847861779,510084002661,21.0,0.0,8.0,9.0,8.0,,510084002661,0.42084,0.05996,0.6975863724078482,0.13561961856063945,0.8554125402842674,0.28917491943146534,0.9167523778737743,0.08324762212622568,0.034847245474954575,0.14474794038126837,0.08718054568110757,0.3983033787175704,0.2190471093986907
1622,510105000376,0.062830001,77401.3953488372,23.66627906976744,8.434447300771208,1.4087403598971722,0.14138817480719795,0.13367609254498714,3.115681233933162,1.5372750642673523,162811.0,19099.0,29701.0,19142.0,16065.0,7698.0,15616.0,7043.0,16846.0,31601.0,122645.0,9435.0,6086.0,2815.0,3271.0,122645.0,7246.0,115399.0,339149.0,10571.0,17455.0,11714.0,4051.0,28288.0,8615.0,258455.0,0.5632604676588191,0.4367395323411809,0.9409189123078805,0.05908108769211953,0.2125290064249047,510105000376,12.0,0.0,2.0,3.0,4.0,,510105000376,0.38775,0.079099998,0.5220010806249861,0.28538121636924807,0.8777931565351906,0.24441368692961873,0.680009177910841,0.31999082208915897,0.1361599896110642,0.35739466879537996,0.08982991937116383,0.16677679447858618,0.08244689993392332
1623,510105002758,-0.034189999,74093.10843373495,26.150602409638555,6.205357142857143,1.3363095238095237,0.08035714285714286,0.15476190476190477,2.4375,1.8363095238095237,232951.0,33507.0,29589.0,30042.0,13070.0,9135.0,10680.0,6877.0,31093.0,68958.0,195223.0,15235.0,4907.0,871.0,4036.0,195223.0,25913.0,169310.0,528173.0,21859.0,20826.0,42229.0,15972.0,48167.0,9073.0,370047.0,0.49513846259513805,0.504861537404862,0.8672646153373322,0.13273538466266782,0.2822048836271449,510105002758,10.0,0.0,3.0,4.0,5.0,,510105002758,0.42473999,0.04541,0.5661228740020826,0.14708276797829037,0.9218106086901644,0.1563787826196712,0.722798270802436,0.277201729197564,0.13144958341349125,0.36683386433059156,0.08622331914733884,0.13961239546235862,0.08319843344078404
1624,510126000059,0.016009999,149992.22222222222,30.998830409356728,14.706713780918728,2.2296819787985864,0.16607773851590105,14.02826855123675,5.911660777385159,13.162544169611307,196316.0,6308.0,21219.0,26227.0,32533.0,10005.0,31228.0,19244.0,21547.0,28005.0,126735.0,4529.0,3812.0,1338.0,2474.0,126735.0,5189.0,121546.0,384279.0,6059.0,13269.0,4884.0,11776.0,5542.0,2282.0,340467.0,0.490494916359339,0.5095050836406609,0.9590562985757684,0.04094370142423166,0.10807252022618982,510126000059,30.0,0.0,4.0,7.0,8.0,,510126000059,0.37784001,0.062990002,0.7076919410951723,0.1147238240480389,0.5333186388981557,0.9333627222036887,0.8262641185721775,0.17373588142782254,0.050544922067173294,0.12482853620562923,0.05655556005718354,0.32242138710592266,0.32605613015621293
1625,510126000423,0.02334,119799.42276422764,34.01707317073171,8.712074303405572,5.244582043343653,0.4241486068111455,6.455108359133127,13.773993808049536,18.962848297213622,238493.0,11363.0,20888.0,26111.0,39899.0,21331.0,37893.0,27879.0,27197.0,25932.0,162215.0,15447.0,6083.0,1707.0,4376.0,162215.0,13641.0,148574.0,476506.0,18426.0,20266.0,13986.0,16325.0,22706.0,17367.0,367430.0,0.5014486798354668,0.49855132016453313,0.9159079000092469,0.08409209999075301,0.19246137509286346,510126000423,,,3.0,2.0,3.0,,510126000423,0.36061999,0.042160001,0.5018440203284384,0.1818895876572879,0.46638889322368043,1.067222213552639,0.6767684649115963,0.32323153508840374,0.12479250711763464,0.18417319745274194,0.05414432450377763,0.2821349885816038,0.22508073359422942
1626,510126000461,0.01149,142392.92419825072,29.313411078717202,10.903703703703703,4.664197530864198,0.1654320987654321,3.691358024691358,7.224691358024692,13.48641975308642,350403.0,14756.0,25620.0,41432.0,38520.0,24397.0,64260.0,42180.0,58881.0,40357.0,249993.0,10657.0,5585.0,2148.0,3437.0,249993.0,6692.0,243301.0,697275.0,15173.0,20784.0,16715.0,12760.0,32350.0,21537.0,577956.0,0.4130244318684486,0.5869755681315514,0.9732312504750134,0.0267687495249867,0.14023448424222867,510126000461,,,3.0,4.0,4.0,,510126000461,0.43066001,0.063620001,0.5249831527183316,0.11435752663691831,0.6387760677533922,0.7224478644932155,0.7008797013022493,0.29912029869775064,0.08446186274454599,0.14989686038894615,0.05557526376148941,0.2875727561269058,0.29187477593646827
1627,510126000463,-0.01082,146787.2212189616,30.941309255079005,7.689822294022617,1.6865912762520194,0.09369951534733441,4.630048465266559,3.777059773828756,7.376644736842105,368192.0,20277.0,29043.0,35711.0,41650.0,20359.0,74165.0,39920.0,51407.0,55660.0,287345.0,23625.0,8620.0,3222.0,5398.0,287345.0,10844.0,276501.0,734033.0,34934.0,26630.0,10421.0,11713.0,21221.0,4542.0,624572.0,0.3993568572918477,0.6006431427081522,0.9622613930988881,0.0377386069011119,0.14293499066118281,510126000463,,,3.0,6.0,7.0,,510126000463,0.3978,0.054480001,0.557605639654862,0.09219007520463139,0.5874160353447918,0.8251679293104165,0.6368848939794746,0.36311510602052544,0.04937644137358419,0.11553577506406529,0.06294347755082105,0.3387851786730892,0.32278984296182334
1628,510126000468,-0.016759999,127245.06106870229,28.327862595419845,10.64030612244898,1.719387755102041,0.34183673469387754,5.780612244897959,11.85969387755102,17.135204081632654,216188.0,12286.0,14853.0,25399.0,33401.0,16251.0,39478.0,19719.0,26879.0,27922.0,139411.0,8666.0,4755.0,2512.0,2243.0,139411.0,6953.0,132458.0,425519.0,19007.0,12841.0,22662.0,11723.0,15941.0,10033.0,333312.0,0.4726904361019113,0.5273095638980887,0.9501258867664675,0.049874113233532504,0.19311476103299735,510126000468,28.0,0.0,2.0,2.0,2.0,,510126000468,0.39491999,0.043749999,0.517505327708433,0.14646003373007244,0.5492831151509879,0.901433769698024,0.5788041771167071,0.421195822883293,0.12047383178724508,0.13765332213397236,0.04440628975876083,0.30993737416159195,0.26158083921093916
1629,510126000489,0.073080003,164333.37692307692,29.71923076923077,13.12295081967213,3.9077868852459017,0.20901639344262296,1.6065573770491803,9.243852459016393,8.73155737704918,282785.0,17642.0,19127.0,26318.0,29999.0,14862.0,47301.0,35501.0,51278.0,40757.0,217848.0,7763.0,4334.0,2770.0,1564.0,217848.0,5762.0,212086.0,604378.0,11416.0,13577.0,16885.0,16797.0,16925.0,5809.0,522969.0,0.3817317042983185,0.6182682957016815,0.9735503653923837,0.026449634607616318,0.12508727981495024,510126000489,32.0,0.0,1.0,3.0,3.0,,510126000489,0.37829,0.054219998,0.6027736768429346,0.1136626150280351,0.7561099679489631,0.48778006410207375,0.7955350381323195,0.20446496186768046,0.058947385890050344,0.11157394250057566,0.044301814930599495,0.30574807543506266,0.36578454415141776
1630,510126000493,0.0029800001,146891.03827751195,27.672727272727276,14.702602230483272,8.910780669144982,0.22304832713754646,4.438661710037175,7.256505576208179,11.628252788104088,180121.0,5481.0,16568.0,17059.0,21264.0,8716.0,32865.0,20340.0,28651.0,29177.0,143661.0,2960.0,1657.0,613.0,1044.0,143661.0,4238.0,139423.0,381439.0,6595.0,4219.0,9799.0,8955.0,7340.0,5698.0,338833.0,0.3835643817211763,0.6164356182788236,0.9704999965195843,0.0295000034804157,0.09675990132105003,510126000493,,,3.0,5.0,5.0,,510126000493,0.42287999,0.043329999,0.5589234180868191,0.12603663537774537,0.6614113429934081,0.6771773140131839,0.6906224368905496,0.30937756310945047,0.06005492380042008,0.14487031525238414,0.07680060870149011,0.2931421976553484,0.3018603119595137
1631,510126000495,0.052370001,149809.46366782006,30.13425605536332,12.109181141439207,2.1786600496277915,0.37965260545905705,3.836228287841191,11.153846153846153,14.106699751861042,329003.0,34470.0,42710.0,58084.0,38930.0,20212.0,40491.0,29824.0,33865.0,30417.0,213216.0,7276.0,4227.0,855.0,3372.0,213216.0,9730.0,203486.0,624037.0,21184.0,9086.0,14965.0,9776.0,17943.0,7260.0,543823.0,0.5908943079546387,0.4091056920453613,0.9543655260393217,0.04563447396067837,0.11690652958077806,510126000495,26.0,0.0,2.0,3.0,4.0,,510126000495,0.34614,0.05384,0.5958742862757102,0.12337841463460718,0.6118700237687665,0.7762599524624669,0.7354524945868429,0.2645475054131571,0.07367779185761789,0.12081519098297398,0.0504587593014282,0.3577312613737054,0.2700667892565527
1632,510126000505,0.03286,135334.07142857142,31.33007518796992,10.174731182795698,3.8978494623655915,1.0161290322580645,3.7983870967741935,14.540322580645162,20.777464788732395,206739.0,9255.0,17285.0,24104.0,28414.0,11449.0,48663.0,22448.0,21687.0,23434.0,148891.0,17275.0,9128.0,5528.0,3600.0,148891.0,14697.0,134194.0,440325.0,22731.0,34300.0,17489.0,18973.0,14004.0,7910.0,324918.0,0.437783872418847,0.562216127581153,0.9012902055866372,0.09870979441336279,0.24413103957304264,510126000505,,,3.0,2.0,3.0,,510126000505,0.39265001,0.056639999,0.5396044939668136,0.14722411837465804,0.5329733780198009,0.9340532439603981,0.6172121597832056,0.3827878402167944,0.1389670708070436,0.15885448884490083,0.04862571652439276,0.2709596272011217,0.2605081652851664
1633,510126000516,-0.017890001,151253.4161849711,29.234104046242773,17.347540983606557,2.00327868852459,0.10819672131147541,5.4852459016393444,6.157377049180328,8.718032786885246,164640.0,8771.0,11740.0,11309.0,22015.0,13508.0,33387.0,19959.0,25438.0,18513.0,113773.0,2424.0,771.0,434.0,337.0,113773.0,4820.0,108953.0,356350.0,4298.0,3440.0,4678.0,5312.0,8817.0,4359.0,325446.0,0.4090318270165209,0.5909681729834791,0.9576349397484465,0.04236506025155353,0.07449137084327206,510126000516,33.0,0.0,5.0,7.0,8.0,,510126000516,0.39135,0.055569999,0.7473942998468968,0.10768264436854709,0.6891169080987712,0.6217661838024575,0.8978084638636988,0.10219153613630118,0.047302016473668884,0.10817504042654444,0.05274036332986876,0.3055228697045962,0.34934690118403017
1634,510126000517,-0.0073600002,247721.92307692306,30.222435897435897,12.689130434782609,0.44782608695652176,0.015217391304347827,5.089130434782609,1.5065217391304349,4.37719298245614,93848.0,2827.0,4193.0,10089.0,15684.0,8145.0,18817.0,9602.0,12210.0,12281.0,91108.0,2569.0,1330.0,1260.0,70.0,91108.0,289.0,90819.0,275449.0,3219.0,3385.0,726.0,2351.0,2983.0,778.0,262007.0,0.43621600886539935,0.5637839911346006,0.9968279404662598,0.0031720595337401767,0.04597584307802896,510126000517,30.0,0.0,,9.0,9.0,,510126000517,0.45462999,0.081919998,0.7810517608248244,0.06554444294947502,0.6592665679986844,0.6814668640026311,0.9374953282205379,0.0625046717794621,0.02134762913538259,0.048344405854745816,0.026816638084669962,0.3329466357308585,0.517026703751207
